gene_id	transcript_id	baseline_score	baseline_rank	n_windows	top_window_k	best_window_region_type	best_window_inferred_region_type	topk_CDS_fraction	topk_UTR_fraction	topk_ncRNA_fraction	topk_unknown_fraction	topk_inferred_CDS_fraction	topk_inferred_UTR_fraction	topk_inferred_ncRNA_fraction	topk_inferred_unknown_fraction	topk_self_complementarity_score_mean	topk_inverted_repeat_score_mean	topk_simple_repeat_score_mean	topk_simple_repeat_penalty_score_mean	topk_reverse_complement_4mer_density_mean	topk_reverse_complement_5mer_density_mean	topk_reverse_complement_6mer_density_mean	topk_paired_architecture_score_mean	topk_stem_like_score_mean	topk_paired_run_density_mean	topk_max_local_paired_mean_31nt_mean	topk_max_local_paired_mean_41nt_mean	topk_max_local_paired_mean_81nt_mean	topk_longest_high_paired_run_mean	max_paired_architecture_score	fraction_high_paired_architecture_windows
LOC_Os01g48550	LOC_Os01g48550.1	0.99656629	11	27	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6564244974626895	0.7105484310675271	0.09867078285898549	0.09867078285898549	0.7766497461928935	0.5731292517006803	0.3384615384615384	0.47351019560385793	0.5083737981093286	0.4633333333333334	0.7825706440915344	0.7617880609946525	0.6627427128607353	12.0	0.5559996353428478	0.0
LOC_Os07g30690	LOC_Os07g30690.1	0.99647279	12	99	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5936804669582045	0.6472818289206977	0.07669690045257858	0.07669690045257858	0.7597292724196277	0.5153061224489796	0.2837606837606837	0.44731807993428635	0.4821168166576686	0.4633333333333334	0.7487240606738674	0.7080171166396724	0.6292171713746625	11.0	0.47535948123047556	0.0
LOC_Os12g16350	LOC_Os12g16350.13	0.99616126	13	560	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5523986554322547	0.6022677037845034	0.05159244512245408	0.05159244512245408	0.7191201353637903	0.43707482993197283	0.23418803418803416	0.5289770931800661	0.5797035131480311	0.61	0.8353444273753832	0.8124438727774271	0.7229638114387607	12.666666666666666	0.5373763162213511	0.0
LOC_Os10g13694	LOC_Os10g13694.2	0.9960943466666666	14	108	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6571988828152714	0.6945538573620517	0.08663415207818655	0.08663415207818655	0.8087986463620981	0.5663265306122449	0.3623931623931624	0.46744834508191685	0.5108227390196265	0.47833333333333333	0.7539475963961694	0.7541348837255463	0.6611888869799704	12.0	0.5232773986042114	0.0
LOC_Os03g40725	LOC_Os03g40725.1	0.9960501333333336	15	100	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4158012340874319	0.44411144325454216	0.1217051900304807	0.1217051900304807	0.5499153976311336	0.2653061224489796	0.11282051282051282	0.3630806453007022	0.3643465070026677	0.285	0.6699156402259744	0.6330395210080031	0.5414446293081275	7.0	0.37586551754150727	0.0
LOC_Os02g10300	LOC_Os02g10300.1	0.99602459	16	36	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6213240416769544	0.6971292573057136	0.10159203376718164	0.10159203376718164	0.7715736040609137	0.5731292517006802	0.37435897435897436	0.4965437933577053	0.5384253252231009	0.5299999999999999	0.8033662508892756	0.7519426423359693	0.6999347214836152	13.333333333333334	0.5144992105775926	0.0
LOC_Os02g09670	LOC_Os02g09670.1	0.9960083566666666	17	80	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.59654151976487	0.6216325832442583	0.08740066127988803	0.08740066127988803	0.727580372250423	0.4880952380952381	0.2735042735042735	0.4204490227507703	0.4388536289907729	0.435	0.7125696059196227	0.6648942203056522	0.6242708237573442	8.666666666666666	0.4382448265640932	0.0
LOC_Os04g09530	LOC_Os04g09530.2	0.9959547333333332	18	71	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3909868162647954	0.42119141383040337	0.0572143887684756	0.0572143887684756	0.5346869712351946	0.23299319727891155	0.10085470085470087	0.4593181294125021	0.5004223773537613	0.49666666666666665	0.7411149547946069	0.7296004653946171	0.672743483825966	11.0	0.48475751123757754	0.0
LOC_Os02g32250	LOC_Os02g32250.1	0.9958626433333334	19	187	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.20835740865351696	0.26377984392789805	0.062260894653854294	0.062260894653854294	0.32318104906937395	0.14285714285714288	0.08205128205128205	0.5499405664568592	0.614787142373682	0.5566666666666668	0.8295643303983954	0.7876947604543795	0.7343382030848122	20.0	0.5761860442716668	0.0
LOC_Os08g29020	LOC_Os08g29020.1	0.9955808366666666	20	96	3	CDS	3UTR	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.6663987617577175	0.7249372726167506	0.08751506155647011	0.08751506155647011	0.8121827411167514	0.5391156462585034	0.35042735042735046	0.46421583750078194	0.49854138692220046	0.46666666666666673	0.7824260547596921	0.7289574940999349	0.6363907488285268	12.0	0.4839847309837961	0.0
LOC_Os05g02435	LOC_Os05g02435.1	0.9954620333333332	21	89	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5930561764499401	0.6396050113018931	0.06879451767890843	0.06879451767890843	0.739424703891709	0.4931972789115646	0.294017094017094	0.5401039533557684	0.5850436914774785	0.5316666666666667	0.8632169269746349	0.7984644077657684	0.7098486266509004	17.0	0.596450011475386	0.0
LOC_Os01g72370	LOC_Os01g72370.1	0.9952740566666668	22	163	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.596634390355686	0.6215080783687262	0.0714028173182605	0.0714028173182605	0.8071065989847717	0.5187074829931974	0.2547008547008547	0.5822947373008942	0.6563684589559147	0.6216666666666667	0.8873120379704301	0.8807720435344107	0.7344064143459491	18.666666666666668	0.6096538390135379	0.3333333333333333
LOC_Os06g22919	LOC_Os06g22919.2	0.9952426866666668	23	250	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6330866935169571	0.7037228339379656	0.098170274390174	0.098170274390174	0.7580372250423011	0.5306122448979592	0.32307692307692304	0.4998667446547298	0.5492128076527499	0.52	0.7903790217573924	0.7693050896249166	0.6867565853605545	14.333333333333334	0.541172294824909	0.0
LOC_Os01g43890	LOC_Os01g43890.1	0.9951303	24	39	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7144877101971615	0.7583834562381818	0.09872429522513566	0.09872429522513566	0.8341793570219966	0.6258503401360545	0.4068376068376069	0.45684436253995336	0.4952456119196202	0.4533333333333333	0.7387428693873908	0.7240701690921939	0.6538690480675716	12.333333333333334	0.49170657592976563	0.0
LOC_Os01g33204	LOC_Os01g33204.1	0.99496473	25	45	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5381635001830796	0.5944236304334202	0.07015953517793933	0.07015953517793933	0.7715736040609137	0.5017006802721088	0.28205128205128205	0.5370834945890871	0.5721276467796265	0.5299999999999999	0.8778793991252941	0.8030496070055458	0.7010375908863398	15.333333333333334	0.5902491279776215	0.0
LOC_Os08g39240	LOC_Os08g39240.2	0.9949611866666668	26	130	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5904778358247055	0.6365921942656291	0.09446968893631535	0.09446968893631535	0.7309644670050761	0.45238095238095233	0.25811965811965815	0.48500000872259647	0.5208651454274248	0.39333333333333337	0.7745715725806451	0.7525954362822743	0.6539745568738553	16.666666666666668	0.7008448973338481	0.3333333333333333
LOC_Os11g34910	LOC_Os11g34910.1	0.99484553	27	86	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3860612140162539	0.37095083492835496	0.1340123029265691	0.1340123029265691	0.5245346869712352	0.22448979591836735	0.07863247863247863	0.30305175709694115	0.2964250009428195	0.20666666666666664	0.5803616841634114	0.5076083361617918	0.42846495231973786	7.0	0.34930418726359286	0.0
LOC_Os06g08570	LOC_Os06g08570.1	0.9947681566666664	28	84	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5504670517058721	0.6065725571919675	0.09159706597227096	0.09159706597227096	0.6582064297800337	0.4557823129251701	0.27692307692307694	0.4777215461392051	0.51423949192533	0.48166666666666674	0.7759366599462365	0.75271847577599	0.6544219633188758	12.333333333333334	0.5111819791029054	0.0
LOC_Os12g18374	LOC_Os12g18374.2	0.9947159833333332	29	139	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6018347977799271	0.6866723846449494	0.08421875354883601	0.08421875354883601	0.751269035532995	0.48979591836734687	0.3145299145299145	0.5338205922091315	0.5906704981927949	0.5516666666666666	0.8329599127974561	0.8036781612450513	0.6987072150893662	16.666666666666668	0.5782664736277228	0.0
LOC_Os08g26700	LOC_Os08g26700.3	0.9945477766666668	30	70	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5383829044694406	0.5135219365652046	0.06368886749956859	0.06368886749956859	0.7681895093062606	0.3962585034013606	0.23931623931623927	0.5419183242905276	0.5780250824305423	0.5633333333333334	0.8906453245429583	0.8290752472916271	0.7127723357805008	13.666666666666666	0.5623077750713188	0.0
LOC_Os12g40560	LOC_Os12g40560.2	0.9944659533333334	31	99	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5107419610984997	0.5788182739965433	0.07963737859191929	0.07963737859191929	0.7292724196277497	0.45748299319727886	0.27179487179487183	0.5622853000556385	0.6359688009543792	0.5316666666666667	0.8709130581989083	0.8012397361964716	0.669849730322881	23.0	0.7003552259608279	0.3333333333333333
LOC_Os04g47912	LOC_Os04g47912.1	0.9944586166666666	32	150	3	CDS	CDS	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3196710816967041	0.31534836136117256	0.06804290710886927	0.06804290710886927	0.47884940778341795	0.19387755102040816	0.07863247863247863	0.4833222007649258	0.52478400264006	0.4566666666666667	0.7958740726594002	0.7426853412535133	0.6231418421239029	15.0	0.49304207774525066	0.0
LOC_Os12g44310	LOC_Os12g44310.2	0.99432979	33	94	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6317764335349542	0.6851759660552265	0.07218847484389268	0.07218847484389268	0.817258883248731	0.5544217687074829	0.31794871794871793	0.535312271247574	0.5858119308399314	0.5283333333333334	0.8698764103715138	0.8207691258531277	0.71513721972336	16.333333333333332	0.6078188531243276	0.3333333333333333
LOC_Os10g38900	LOC_Os10g38900.1	0.9941917566666666	34	71	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6097160646955184	0.6401286876184145	0.0724714213509836	0.0724714213509836	0.7952622673434856	0.49659863945578236	0.26495726495726496	0.5154339931488315	0.5501404666060677	0.4633333333333334	0.8429621336280658	0.8120880664848699	0.7078906143153155	15.0	0.5286630029691022	0.0
LOC_Os04g44354	LOC_Os04g44354.4	0.99413739	35	171	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6252573190269589	0.6479990298838499	0.0923219865456769	0.0923219865456769	0.7986463620981388	0.54421768707483	0.3111111111111111	0.4865494464234785	0.5346823756933858	0.4833333333333332	0.7931206815986224	0.7623804604134907	0.6450542873806424	14.333333333333334	0.5333639093842685	0.0
LOC_Os11g47870	LOC_Os11g47870.1	0.9940582	36	47	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7012529207960679	0.7363814461530197	0.0926150540701135	0.0926150540701135	0.6632825719120135	0.44047619047619047	0.3145299145299145	0.6143130268704087	0.6868098553086361	0.5433333333333333	0.8821364372007308	0.8920962325925754	0.788226987108772	25.0	0.6244147399303893	1.0
LOC_Os07g01904	LOC_Os07g01904.1	0.9939823	37	92	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.577982627988671	0.6606722256752472	0.07722879161471502	0.07722879161471502	0.7072758037225042	0.46598639455782315	0.27008547008547007	0.42248480622878004	0.46714369311242243	0.405	0.6791558983505412	0.6214310793372674	0.5598181991420165	15.0	0.4679164769742106	0.0
LOC_Os09g19650	LOC_Os09g19650.1	0.9939776133333332	38	33	3	CDS	3UTR	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.48930287119192123	0.5681841991287242	0.073414615103906	0.073414615103906	0.6277495769881556	0.3435374149659864	0.1811965811965812	0.5002451733277603	0.5232918492759145	0.46166666666666667	0.8155565979660198	0.7748755478277439	0.7032110583144452	13.333333333333334	0.5136000562027506	0.0
LOC_Os05g12474	LOC_Os05g12474.2	0.99395775	39	82	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5704008680803461	0.6255992944390334	0.07302096910636567	0.07302096910636567	0.739424703891709	0.4064625850340136	0.22905982905982905	0.44559627844157634	0.48133448344905205	0.465	0.7325677358975975	0.7040034503471562	0.6366952966760706	11.0	0.48358897978079046	0.0
LOC_Os06g02460	LOC_Os06g02460.1	0.99394272	40	25	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6544592133485051	0.7189674984121442	0.0962554597066181	0.0962554597066181	0.7360406091370558	0.5255102040816326	0.39487179487179486	0.48731566205584603	0.5252322790874698	0.4683333333333333	0.793200736404747	0.7406968372624095	0.641083725685936	14.666666666666666	0.5369291769261633	0.0
LOC_Os07g07300	LOC_Os07g07300.1	0.9938950633333332	41	29	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6030314820500946	0.6833960829053892	0.09437052219667881	0.09437052219667881	0.6717428087986463	0.4761904761904762	0.31794871794871793	0.46584690557562874	0.4983419500586141	0.465	0.768426795800527	0.7300258501758421	0.6352965260238804	12.0	0.4870875861426473	0.0
LOC_Os12g41710	LOC_Os12g41710.2	0.9938359633333332	42	177	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3178178005347452	0.3049772763357486	0.05629958527329274	0.05629958527329274	0.5245346869712352	0.1836734693877551	0.05641025641025641	0.4028873351826931	0.4225379641980013	0.4066666666666667	0.6931769258232526	0.6609472259273375	0.6357439143176923	8.0	0.4275954413213218	0.0
LOC_Os02g13785	LOC_Os02g13785.1	0.9937346766666666	43	74	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.649294880017626	0.6973967277581008	0.0788414122023886	0.0788414122023886	0.7901861252115059	0.5153061224489796	0.3264957264957265	0.49607202376509374	0.542671542645793	0.48500000000000004	0.7782414754231771	0.7596812946040457	0.6839004190860951	15.333333333333334	0.5483608357155962	0.0
LOC_Os06g28550	LOC_Os06g28550.2	0.9937091066666668	44	45	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5719456550372674	0.6058018873476935	0.07279803405935917	0.07279803405935917	0.7089678510998306	0.39625850340136054	0.22564102564102564	0.49953881896875446	0.5406729221020934	0.45	0.7928098190215326	0.7803520996396136	0.6820861890973378	15.666666666666666	0.5958921410238797	0.0
LOC_Os06g20879	LOC_Os06g20879.1	0.9935749133333333	45	86	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.49742815781007704	0.472090147281107	0.05173664480940846	0.05173664480940846	0.766497461928934	0.39795918367346933	0.1658119658119658	0.5647251609667362	0.6191075822266784	0.53	0.8886042923055669	0.8689894133467017	0.7441944504470982	18.333333333333332	0.5915424643971474	0.0
LOC_Os12g19590	LOC_Os12g19590.2	0.9935090133333334	46	104	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.31703035782078565	0.34432714472235865	0.07095813445535916	0.07095813445535916	0.4450084602368866	0.20578231292517005	0.08376068376068375	0.46619852807620177	0.503277322774334	0.465	0.7696548636241625	0.694831968323002	0.6223997481075334	14.0	0.519049066408206	0.0
LOC_Os03g12300	LOC_Os03g12300.1	0.9934745833333332	47	97	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.2958075266813483	0.31314592858283935	0.05973879037776656	0.05973879037776656	0.47208121827411165	0.16496598639455784	0.058119658119658114	0.40858627494738303	0.42698356700783496	0.395	0.7009167107202674	0.6776173676901717	0.6117185231589485	8.333333333333334	0.43350382803847004	0.0
LOC_Os06g28050	LOC_Os06g28050.4	0.99344799	48	87	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5178446644786988	0.5920847254017425	0.08398658007502224	0.08398658007502224	0.7140439932318104	0.457482993197279	0.27008547008547007	0.40560769094159976	0.4331117922568386	0.38166666666666665	0.6920610653456821	0.6593353767705158	0.5742548404897682	10.333333333333334	0.4709223550314174	0.0
LOC_Os08g45170	LOC_Os08g45170.3	0.9933251666666668	49	93	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7480257675749579	0.7854088951834902	0.070226641297198	0.070226641297198	0.7038917089678511	0.5493197278911565	0.4683760683760683	0.7379989848758733	0.8309386479240771	0.655	0.951871746329851	0.962815943772231	0.8648881311279265	41.0	0.7999960580099152	1.0
LOC_Os07g23485	LOC_Os07g23485.1	0.9932447866666668	50	65	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5562447310392682	0.6664414538387224	0.14038068992205377	0.14038068992205377	0.6192893401015228	0.46598639455782315	0.3299145299145299	0.3728040223019402	0.3806682269553829	0.29333333333333333	0.6357459457971716	0.5820046808661483	0.5536877846521605	10.666666666666666	0.38288005397226677	0.0
LOC_Os04g51880	LOC_Os04g51880.6	0.99323171	51	234	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.38930482763574376	0.3853789095443676	0.06394280390559658	0.06394280390559658	0.583756345177665	0.25170068027210885	0.10769230769230768	0.4404083171967126	0.46333042630658244	0.43166666666666664	0.754023726268481	0.7249912789197474	0.5951667911231273	9.333333333333334	0.4513515657877036	0.0
LOC_Os06g23684	LOC_Os06g23684.2	0.9932314133333334	52	59	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7234277640671162	0.7773833977030736	0.05713560693017028	0.05713560693017028	0.7631133671742809	0.6037414965986395	0.49401709401709404	0.6368006289670797	0.7067018200453058	0.5883333333333334	0.9707267515120969	0.873438793469251	0.7933455087520458	26.333333333333332	0.6789148104460175	1.0
LOC_Os01g19630	LOC_Os01g19630.1	0.9932073333333332	53	142	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5793858838637663	0.5807470729860142	0.058431172974838484	0.058431172974838484	0.7580372250423012	0.4744897959183674	0.252991452991453	0.429923748623739	0.45411557179479417	0.4466666666666667	0.7580429148930374	0.674013382051049	0.5946883272241662	9.666666666666666	0.43065380055421487	0.0
LOC_Os10g33370	LOC_Os10g33370.1	0.9932013566666668	54	69	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.374422671920859	0.3948893986384922	0.059367753771889686	0.059367753771889686	0.5211505922165821	0.22448979591836735	0.10940170940170939	0.48835983491284923	0.5227317841072393	0.55	0.8037608874741421	0.751528685655051	0.6992075600251249	10.666666666666666	0.5058799193377921	0.0
LOC_Os03g56110	LOC_Os03g56110.2	0.9931296466666666	55	65	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6756712339260079	0.7403997195271065	0.09263066973747607	0.09263066973747607	0.805414551607445	0.620748299319728	0.4153846153846154	0.5210163385488705	0.5568398036801718	0.49	0.8443845318209741	0.8138527443738489	0.7059915742756407	14.666666666666666	0.5634259297466228	0.0
LOC_Os10g21418	LOC_Os10g21418.1	0.9931237066666668	56	42	3	CDS	CDS	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.4611367038850722	0.49804698442116857	0.06137427805723861	0.06137427805723861	0.6023688663282573	0.3163265306122449	0.17264957264957267	0.4292343843191569	0.45008094766921797	0.4383333333333333	0.7464605351930023	0.6952428430076538	0.6376738155820242	8.666666666666666	0.470592088248357	0.0
LOC_Os05g44930	LOC_Os05g44930.1	0.9931131966666666	57	64	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4911548820480414	0.43193071737729705	0.062261135431204616	0.062261135431204616	0.8020304568527918	0.35374149659863946	0.10256410256410257	0.49975848419379093	0.5272621428740379	0.5083333333333333	0.8465098001623668	0.7651197619554472	0.678077518204112	12.333333333333334	0.5167777796119749	0.0
LOC_Os08g16255	LOC_Os08g16255.1	0.9930777433333332	58	65	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5417573898357074	0.5679727120118708	0.0748169532366509	0.0748169532366509	0.7529610829103216	0.435374149659864	0.19145299145299144	0.4650926981014143	0.503506436645177	0.425	0.7662515537713164	0.710519309935531	0.6390222620081017	15.0	0.5089918534077233	0.0
LOC_Os10g10130	LOC_Os10g10130.5	0.9930662233333332	59	317	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.524039755940892	0.5699258608764289	0.06512455927227752	0.06512455927227752	0.7089678510998306	0.3945578231292517	0.23076923076923075	0.4692577857324558	0.514888465204213	0.48666666666666675	0.7419134288705805	0.7246653956126393	0.6236833495858275	13.333333333333334	0.5306154977954536	0.0
LOC_Os02g14800	LOC_Os02g14800.4	0.9930542133333332	60	422	3	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4855320590454746	0.5117118984686062	0.05773275048523454	0.05773275048523454	0.676818950930626	0.3792517006802721	0.19145299145299144	0.5198885755990647	0.5613172383101652	0.5033333333333333	0.8612293197262672	0.8056183815971624	0.6958838581057732	15.0	0.5345015606379188	0.0
LOC_Os05g51420	LOC_Os05g51420.4	0.99302894	61	313	3	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.2844151776349021	0.2976776742875365	0.0541130239806795	0.0541130239806795	0.4365482233502538	0.19897959183673466	0.046153846153846156	0.46761615810515694	0.49797773159616354	0.44	0.7568959882182459	0.7289331947884907	0.6621033232889058	13.0	0.46761615810515694	0.0
